department,gender,age,job_title,years_at_company,education_level,performance_score,monthly_salary,work_hours_per_week,projects_handled,overtime_hours,sick_days,work_type,training_hours,promotions,employee_satisfaction_score,resigned,motivation_score
IT,Female,46,Developer,0,Master,3,6500.0,45,9,1,6,Remote,25,1,2.35,False,2.59
IT,Female,27,Engineer,0,Bachelor,3,7800.0,50,8,14,6,Hybrid,61,0,3.29,False,2.69
IT,Male,33,Engineer,8,PhD,3,7800.0,34,12,27,7,Onsite,45,1,4.34,False,3.29
IT,Male,22,Manager,1,Bachelor,1,6600.0,30,24,8,3,Onsite,40,0,1.95,False,1.64
IT,Female,38,Manager,8,Bachelor,3,7800.0,31,16,8,14,Hybrid,53,1,3.74,False,3.22
IT,Female,26,Analyst,9,Bachelor,5,6000.0,49,2,25,5,Onsite,72,1,2.71,False,3.65
IT,Male,33,Engineer,2,High School,1,6600.0,30,47,4,10,Remote,41,1,3.18,False,2.46
IT,Male,26,Manager,7,Bachelor,1,6600.0,38,26,17,1,Onsite,29,0,4.61,False,2.2
IT,Male,48,Manager,0,Master,1,6600.0,50,3,18,14,Hybrid,40,2,1.36,False,2.49
IT,Male,31,Technician,9,Bachelor,4,4900.0,59,46,21,8,Remote,79,1,4.56,False,3.94
IT,Male,47,Analyst,1,Bachelor,4,5600.0,60,5,26,8,Hybrid,90,1,3.64,False,3.82
IT,Female,60,Specialist,8,PhD,1,4950.0,45,21,21,13,Remote,17,1,1.06,False,1.69
IT,Male,23,Developer,6,Bachelor,2,6000.0,49,47,10,8,Remote,43,2,2.98,False,3.18
IT,Female,30,Analyst,5,Bachelor,1,4400.0,57,11,10,10,Remote,28,1,2.5,False,2.16
IT,Male,43,Specialist,4,Master,5,6750.0,58,15,26,2,Remote,6,0,1.28,False,2.13
IT,Male,59,Engineer,3,Bachelor,3,7800.0,60,30,10,12,Remote,25,0,3.41,False,2.36
IT,Male,37,Manager,10,High School,1,6600.0,45,41,4,1,Remote,48,0,1.47,False,1.6
IT,Female,37,Specialist,8,Bachelor,1,4950.0,45,36,0,1,Onsite,56,1,1.56,False,2.21
IT,Female,48,Manager,3,Master,3,7800.0,49,17,28,5,Remote,13,2,3.91,True,3.36
IT,Male,43,Developer,9,Bachelor,5,7500.0,30,34,3,10,Hybrid,27,1,4.43,False,3.63
IT,Female,39,Consultant,4,Bachelor,4,7700.0,45,9,29,14,Hybrid,47,0,2.37,False,2.57
IT,Female,57,Manager,3,Master,4,8400.0,31,35,14,2,Hybrid,46,1,3.73,False,3.4
IT,Other,56,Analyst,3,High School,5,6000.0,40,42,15,14,Hybrid,55,1,1.23,True,3.11
IT,Female,41,Consultant,0,High School,1,6050.0,38,23,28,14,Onsite,25,1,1.32,False,1.83
IT,Female,42,Analyst,7,Bachelor,3,5200.0,60,12,28,4,Hybrid,74,2,4.78,False,4.19
IT,Male,35,Analyst,1,Master,2,4800.0,60,21,19,8,Onsite,8,0,3.28,False,1.9
IT,Male,24,Specialist,4,Bachelor,1,4950.0,52,0,21,14,Onsite,39,0,1.13,False,1.43
IT,Female,40,Specialist,4,Bachelor,1,4950.0,37,21,25,5,Onsite,20,2,4.88,True,3.17
IT,Male,30,Consultant,7,Master,5,8250.0,33,40,12,1,Onsite,58,0,1.58,False,2.73
IT,Female,53,Specialist,8,High School,5,6750.0,38,48,25,14,Onsite,62,2,1.68,False,3.8
IT,Male,46,Specialist,4,Bachelor,3,5850.0,39,44,6,1,Hybrid,56,2,3.71,False,3.74
IT,Male,59,Analyst,5,Master,5,6000.0,60,14,22,3,Hybrid,39,2,4.44,False,4.25
IT,Male,60,Specialist,4,High School,2,5400.0,34,6,27,1,Hybrid,76,0,4.3,True,2.84
IT,Female,23,Specialist,3,Master,3,5850.0,33,42,23,4,Hybrid,47,2,2.1,False,3.25
IT,Female,37,Specialist,3,PhD,4,6300.0,42,37,18,11,Remote,3,2,1.49,False,2.9
IT,Female,22,Developer,0,Bachelor,2,6000.0,46,45,27,9,Onsite,62,1,1.74,False,2.56
IT,Female,39,Technician,3,Bachelor,2,4200.0,33,17,4,5,Remote,26,2,3.63,False,3.17
IT,Male,37,Developer,2,High School,5,7500.0,35,8,10,8,Hybrid,66,0,4.53,False,3.55
IT,Male,48,Engineer,7,High School,5,9000.0,31,9,6,1,Remote,21,0,1.94,True,2.45
IT,Female,30,Specialist,1,High School,1,4950.0,57,17,14,1,Hybrid,86,1,4.71,False,3.3
IT,Other,29,Technician,1,Bachelor,3,4550.0,33,46,11,14,Remote,82,2,1.19,False,3.38
IT,Male,55,Engineer,0,High School,5,9000.0,32,18,10,2,Onsite,93,0,4.39,False,3.79
IT,Female,37,Technician,7,High School,1,3850.0,59,16,25,0,Onsite,32,2,1.95,False,2.56
IT,Male,50,Analyst,6,Bachelor,2,4800.0,56,26,23,6,Remote,83,2,1.17,False,3.13
IT,Male,54,Manager,5,Bachelor,5,9000.0,50,35,13,8,Remote,42,2,1.71,False,3.6
IT,Female,48,Technician,7,Bachelor,2,4200.0,49,4,10,6,Remote,72,0,1.05,False,1.99
IT,Female,35,Manager,1,Bachelor,1,6600.0,44,16,1,1,Hybrid,65,0,1.33,False,1.74
IT,Male,53,Consultant,8,Master,2,6600.0,37,19,2,1,Hybrid,36,2,1.22,False,2.67
IT,Female,48,Analyst,8,Master,4,5600.0,38,26,12,8,Onsite,68,2,4.42,True,4.29
IT,Female,44,Specialist,2,High School,3,5850.0,34,48,9,3,Remote,56,2,3.7,False,3.74
IT,Male,44,Consultant,9,Master,4,7700.0,55,1,9,12,Onsite,73,2,1.71,False,3.66
IT,Male,41,Specialist,3,Bachelor,1,4950.0,31,30,8,6,Hybrid,34,2,1.69,False,2.52
IT,Male,24,Consultant,2,High School,2,6600.0,55,46,28,10,Hybrid,13,0,3.68,False,2.05
IT,Female,59,Technician,8,Master,3,4550.0,36,13,16,13,Remote,10,1,3.12,False,2.63
IT,Female,33,Manager,2,High School,5,9000.0,60,13,14,4,Onsite,1,2,2.8,False,3.46
IT,Female,54,Specialist,0,High School,3,5850.0,41,23,19,1,Remote,60,2,2.84,False,3.57
IT,Female,58,Manager,1,Bachelor,1,6600.0,45,43,3,9,Hybrid,72,2,2.05,False,2.99
IT,Male,23,Analyst,5,Bachelor,5,6000.0,57,9,15,8,Hybrid,5,2,4.09,False,3.82
IT,Male,55,Specialist,5,PhD,5,6750.0,35,35,29,10,Remote,74,2,2.96,False,4.24
IT,Male,50,Developer,5,Bachelor,5,7500.0,60,21,4,12,Hybrid,11,1,1.11,True,2.64
IT,Male,25,Engineer,8,Bachelor,3,7800.0,59,5,12,12,Onsite,2,0,2.16,False,1.81
IT,Female,23,Consultant,3,Master,3,7150.0,47,8,28,0,Onsite,16,1,1.62,False,2.32
IT,Other,56,Manager,6,High School,1,6600.0,54,47,4,14,Remote,41,1,2.18,False,2.21
IT,Male,25,Specialist,1,High School,2,5400.0,35,38,9,0,Hybrid,50,2,1.21,False,2.81
IT,Male,47,Consultant,0,Bachelor,1,6050.0,53,41,18,12,Onsite,9,1,4.85,False,2.55
IT,Male,25,Analyst,5,Bachelor,4,5600.0,47,40,28,12,Onsite,96,1,2.74,False,3.65
IT,Female,37,Manager,2,High School,5,9000.0,39,24,6,12,Hybrid,46,0,2.8,False,2.91
IT,Female,54,Specialist,0,High School,4,6300.0,32,41,28,1,Hybrid,58,1,2.6,False,3.24
IT,Male,59,Consultant,0,Bachelor,1,6050.0,48,2,6,14,Onsite,65,0,2.13,False,1.94
IT,Female,49,Engineer,5,Master,1,6600.0,60,1,17,5,Hybrid,6,0,2.53,False,1.44
IT,Female,57,Engineer,6,High School,5,9000.0,40,35,24,6,Hybrid,1,0,1.58,False,2.16
IT,Male,29,Technician,4,Bachelor,1,3850.0,53,26,15,12,Hybrid,34,2,4.82,False,3.3
IT,Female,29,Engineer,7,Master,3,7800.0,36,12,4,10,Remote,59,0,2.26,False,2.41
IT,Other,48,Engineer,5,Bachelor,5,9000.0,44,11,4,4,Onsite,42,0,3.87,False,3.14
IT,Female,59,Specialist,2,Bachelor,2,5400.0,51,16,17,5,Onsite,93,0,3.2,True,2.74
IT,Male,54,Specialist,5,Bachelor,5,6750.0,49,37,18,6,Remote,96,2,2.5,False,4.34
IT,Male,29,Analyst,4,High School,5,6000.0,49,15,25,3,Onsite,33,1,1.57,False,2.98
IT,Female,23,Engineer,9,Master,1,6600.0,31,21,14,1,Hybrid,8,0,3.21,False,1.63
IT,Male,43,Developer,3,High School,3,6500.0,57,17,25,2,Onsite,14,2,3.54,False,3.28
IT,Male,53,Developer,6,High School,2,6000.0,38,9,13,10,Hybrid,96,0,3.82,False,2.92
IT,Male,34,Consultant,7,Bachelor,5,8250.0,31,14,0,12,Remote,73,2,2.83,False,4.19
IT,Female,53,Consultant,4,Bachelor,4,7700.0,41,14,8,1,Hybrid,75,0,3.66,False,3.17
IT,Male,49,Consultant,8,PhD,2,6600.0,54,22,1,11,Onsite,19,0,4.28,False,2.26
IT,Male,59,Manager,0,Bachelor,5,9000.0,45,16,15,9,Remote,89,0,3.23,False,3.46
IT,Male,52,Developer,3,Bachelor,4,7000.0,31,45,21,6,Onsite,60,2,1.01,True,3.36
IT,Male,42,Engineer,1,High School,2,7200.0,40,24,13,12,Remote,66,0,3.7,False,2.59
IT,Male,56,Technician,8,High School,4,4900.0,56,25,10,0,Remote,83,2,1.25,False,3.65
IT,Male,30,Manager,3,Bachelor,5,9000.0,44,48,28,12,Onsite,23,0,4.38,False,3.08
IT,Male,38,Engineer,0,PhD,2,7200.0,57,24,12,14,Remote,85,0,4.49,False,2.98
IT,Male,25,Manager,7,Bachelor,1,6600.0,30,0,26,3,Remote,42,2,2.15,False,2.71
IT,Female,58,Specialist,7,Bachelor,2,5400.0,45,22,23,5,Hybrid,99,0,1.08,False,2.27
IT,Male,52,Analyst,8,High School,4,5600.0,38,18,5,4,Onsite,64,0,1.56,False,2.54
IT,Male,60,Consultant,0,Bachelor,2,6600.0,50,42,11,3,Remote,32,0,3.07,False,2.09
IT,Female,26,Engineer,9,High School,2,7200.0,50,33,27,3,Onsite,1,1,1.56,False,1.9
IT,Other,48,Consultant,4,Bachelor,5,8250.0,57,42,20,6,Remote,79,1,1.18,False,3.34
IT,Female,34,Specialist,7,Bachelor,2,5400.0,39,9,25,13,Remote,9,0,3.4,False,1.94
IT,Male,47,Specialist,8,Bachelor,3,5850.0,37,5,23,7,Remote,0,0,4.4,False,2.35
IT,Female,58,Manager,2,High School,1,6600.0,42,5,29,4,Hybrid,21,0,1.44,False,1.32
IT,Male,49,Manager,7,Master,3,7800.0,30,35,14,5,Remote,88,2,4.41,False,4.24
IT,Female,57,Specialist,3,Bachelor,4,6300.0,30,12,17,13,Hybrid,34,0,4.07,False,2.86
IT,Male,52,Specialist,4,Master,4,6300.0,53,20,12,2,Hybrid,14,0,3.36,False,2.48
IT,Male,26,Engineer,1,Bachelor,3,7800.0,43,8,11,10,Hybrid,31,0,2.13,False,2.1
IT,Male,36,Engineer,0,Master,2,7200.0,46,33,26,2,Hybrid,42,0,1.43,True,1.78
IT,Female,39,Technician,4,High School,1,3850.0,43,12,14,1,Onsite,11,2,4.16,False,2.9
IT,Female,30,Consultant,9,High School,5,8250.0,53,49,1,7,Hybrid,85,1,1.59,False,3.51
IT,Male,45,Consultant,0,Master,1,6050.0,37,1,1,12,Remote,96,1,2.99,False,2.97
IT,Female,57,Engineer,6,Master,3,7800.0,45,40,22,1,Remote,15,1,3.54,False,2.79
IT,Other,51,Consultant,2,High School,4,7700.0,31,19,15,14,Remote,76,0,2.23,False,2.83
IT,Other,39,Analyst,7,Master,2,4800.0,41,8,25,5,Hybrid,9,2,2.39,False,2.69
IT,Male,38,Specialist,6,Bachelor,2,5400.0,31,6,3,4,Hybrid,59,1,4.61,False,3.25
IT,Male,59,Technician,8,High School,3,4550.0,57,39,12,1,Remote,54,2,4.7,False,3.97
IT,Female,42,Analyst,7,Bachelor,5,6000.0,57,31,20,0,Hybrid,68,0,2.4,False,3.04
IT,Male,37,Developer,2,Bachelor,3,6500.0,40,10,27,4,Onsite,39,2,3.8,False,3.59
IT,Female,22,Developer,4,PhD,3,6500.0,45,9,16,14,Remote,59,1,2.79,False,3.04
IT,Male,51,Analyst,9,Bachelor,5,6000.0,38,3,25,4,Onsite,15,0,1.19,False,2.2
IT,Female,33,Technician,4,Bachelor,1,3850.0,57,39,15,2,Remote,19,2,3.95,True,2.93
IT,Female,59,Analyst,5,Bachelor,5,6000.0,53,13,0,8,Remote,58,0,3.01,False,3.09
IT,Female,50,Specialist,5,Bachelor,5,6750.0,36,1,13,1,Onsite,13,1,4.2,False,3.43
IT,Male,30,Technician,3,High School,4,4900.0,40,49,13,12,Remote,26,2,1.06,False,3.03
IT,Male,41,Analyst,3,Bachelor,5,6000.0,33,23,6,13,Hybrid,40,2,1.99,False,3.65
IT,Other,58,Specialist,0,Bachelor,2,5400.0,37,36,10,2,Remote,48,2,4.12,False,3.51
IT,Female,60,Engineer,7,Bachelor,1,6600.0,58,42,10,14,Onsite,39,0,1.36,False,1.48
IT,Female,22,Engineer,7,High School,2,7200.0,39,37,28,1,Remote,48,2,4.75,True,3.67
IT,Male,35,Developer,0,Bachelor,3,6500.0,31,46,11,14,Remote,35,1,3.47,False,2.97
IT,Female,50,Developer,9,Bachelor,5,7500.0,46,10,22,12,Onsite,13,2,1.02,True,3.14
IT,Male,23,Specialist,2,High School,1,4950.0,53,38,11,7,Onsite,22,2,1.36,False,2.31
IT,Female,25,Technician,8,High School,1,3850.0,44,4,5,2,Remote,79,2,2.54,False,3.18
IT,Female,39,Engineer,1,High School,4,8400.0,49,20,29,6,Remote,74,0,4.65,False,3.41
IT,Male,32,Analyst,7,High School,2,4800.0,31,41,26,8,Onsite,88,0,2.47,False,2.51
IT,Female,53,Consultant,7,High School,4,7700.0,50,27,3,1,Remote,59,0,2.8,False,2.8
IT,Male,31,Technician,6,Bachelor,5,5250.0,38,2,15,10,Remote,12,1,1.79,False,2.82
IT,Female,51,Analyst,5,Bachelor,1,4400.0,48,48,18,11,Hybrid,88,1,3.78,False,3.08
IT,Female,25,Manager,6,Master,1,6600.0,46,48,4,11,Onsite,5,0,2.37,False,1.39
IT,Male,52,Specialist,5,Master,5,6750.0,31,15,4,2,Onsite,1,2,1.59,False,3.16
IT,Male,37,Analyst,2,Bachelor,5,6000.0,33,30,29,7,Hybrid,19,0,3.6,False,2.84
IT,Female,38,Technician,9,Master,3,4550.0,32,40,15,11,Remote,95,2,4.44,False,4.32
IT,Female,37,Developer,3,High School,4,7000.0,49,48,18,8,Remote,75,0,3.1,False,3.03
IT,Male,27,Analyst,0,Bachelor,3,5200.0,42,11,19,13,Remote,88,0,2.82,False,2.84
IT,Male,37,Specialist,9,High School,2,5400.0,53,9,26,12,Remote,79,1,4.63,False,3.46
IT,Male,42,Technician,0,Master,4,4900.0,30,36,20,8,Hybrid,1,2,3.45,False,3.37
IT,Female,45,Manager,1,Bachelor,5,9000.0,55,5,27,11,Remote,51,2,4.98,False,4.51
IT,Male,25,Developer,1,Bachelor,4,7000.0,31,5,28,3,Remote,40,1,2.66,False,3.07
IT,Male,34,Developer,0,Bachelor,1,5500.0,38,41,14,6,Onsite,26,1,3.76,False,2.45
IT,Male,47,Specialist,1,PhD,5,6750.0,35,14,4,7,Remote,45,1,3.21,False,3.51
IT,Male,45,Technician,7,Bachelor,2,4200.0,30,38,19,4,Remote,1,0,4.44,False,2.12
IT,Male,46,Consultant,5,Bachelor,3,7150.0,48,45,29,10,Onsite,31,2,3.59,False,3.46
IT,Male,25,Engineer,7,High School,2,7200.0,38,47,27,9,Onsite,50,1,3.81,False,2.96
IT,Female,52,Specialist,1,Bachelor,3,5850.0,59,5,28,14,Remote,84,2,4.92,False,4.33
IT,Male,44,Consultant,8,High School,3,7150.0,51,43,10,9,Onsite,55,0,3.82,False,2.76
IT,Male,35,Developer,9,High School,5,7500.0,37,2,18,8,Onsite,67,1,3.93,False,3.91
IT,Male,23,Developer,9,Master,4,7000.0,33,47,17,10,Hybrid,14,1,2.06,False,2.66
IT,Male,48,Technician,9,Bachelor,5,5250.0,47,17,28,7,Onsite,25,2,2.04,False,3.51
IT,Male,43,Specialist,4,Bachelor,1,4950.0,58,42,14,10,Onsite,83,1,2.28,False,2.66
IT,Male,38,Analyst,5,Bachelor,4,5600.0,57,12,5,5,Remote,6,0,1.37,False,1.9
IT,Male,27,Specialist,0,Master,5,6750.0,47,19,21,9,Hybrid,65,0,4.57,True,3.55
IT,Female,26,Engineer,9,Bachelor,4,8400.0,42,34,11,6,Onsite,48,1,2.84,False,3.19
IT,Female,44,Consultant,9,Bachelor,5,8250.0,34,40,18,4,Hybrid,94,2,2.64,False,4.36
IT,Male,23,Specialist,5,High School,5,6750.0,49,37,1,7,Remote,13,0,4.31,False,2.96
IT,Male,57,Developer,3,High School,5,7500.0,31,46,17,4,Remote,48,1,2.93,False,3.47
IT,Male,54,Manager,9,Master,5,9000.0,45,14,11,9,Remote,98,0,4.98,False,3.98
IT,Male,42,Manager,9,Master,5,9000.0,35,26,26,2,Onsite,70,0,1.04,True,2.72
IT,Female,43,Developer,5,Master,5,7500.0,52,12,13,11,Hybrid,1,2,2.86,False,3.48
IT,Female,54,Consultant,8,Bachelor,3,7150.0,36,40,13,11,Remote,76,2,1.15,False,3.31
IT,Male,44,Engineer,5,Bachelor,1,6600.0,38,8,26,5,Hybrid,43,0,1.04,False,1.44
IT,Male,44,Consultant,0,Master,4,7700.0,31,11,10,14,Onsite,91,0,2.05,False,2.93
IT,Male,36,Analyst,2,Bachelor,4,5600.0,52,11,29,13,Hybrid,10,1,4.96,False,3.34
IT,Male,38,Developer,4,Bachelor,3,6500.0,44,46,25,7,Onsite,73,2,2.66,False,3.65
IT,Female,25,Consultant,7,PhD,4,7700.0,33,23,4,11,Remote,58,0,2.54,False,2.72
IT,Female,54,Engineer,1,Bachelor,4,8400.0,54,34,12,5,Hybrid,18,2,1.88,False,3.15
IT,Male,35,Engineer,4,High School,1,6600.0,37,16,27,4,Remote,80,0,3.42,False,2.41
IT,Male,39,Analyst,9,PhD,2,4800.0,45,15,15,10,Hybrid,7,0,2.91,True,1.8
IT,Female,48,Technician,2,Bachelor,3,4550.0,53,22,17,13,Hybrid,16,2,4.67,False,3.58
IT,Male,45,Specialist,9,Bachelor,5,6750.0,37,26,21,14,Hybrid,72,2,2.3,False,4.05
IT,Male,26,Specialist,4,PhD,5,6750.0,47,38,27,11,Hybrid,34,2,4.83,False,4.3
IT,Female,44,Engineer,3,High School,5,9000.0,57,1,25,11,Onsite,6,1,1.47,False,2.68
IT,Female,47,Technician,5,Bachelor,5,5250.0,49,43,0,7,Remote,4,2,3.57,False,3.68
IT,Male,52,Analyst,0,Bachelor,5,6000.0,35,17,8,8,Onsite,80,2,3.87,False,4.53
IT,Male,35,Consultant,8,Bachelor,2,6600.0,32,44,14,12,Hybrid,13,0,3.05,False,1.89
IT,Male,35,Manager,7,Bachelor,4,8400.0,32,29,28,13,Remote,30,1,2.1,False,2.83
IT,Female,38,Analyst,0,High School,1,4400.0,58,0,9,5,Remote,8,2,1.5,False,2.21
IT,Female,45,Specialist,0,Bachelor,3,5850.0,55,5,15,4,Onsite,23,1,2.09,False,2.5
IT,Female,29,Engineer,1,Bachelor,5,9000.0,41,44,10,14,Remote,95,1,1.4,False,3.56
IT,Female,37,Specialist,3,High School,2,5400.0,55,5,1,3,Onsite,57,1,3.37,True,2.92
IT,Female,55,Manager,5,High School,3,7800.0,36,7,13,10,Remote,62,0,4.42,False,2.98
IT,Female,28,Developer,7,PhD,3,6500.0,49,4,28,9,Hybrid,41,1,1.6,False,2.56
IT,Female,35,Analyst,5,Master,2,4800.0,58,2,16,3,Remote,53,0,1.89,False,2.01
IT,Male,35,Specialist,4,PhD,1,4950.0,44,26,29,10,Onsite,62,1,1.08,False,2.15
IT,Other,44,Specialist,4,High School,4,6300.0,36,0,13,11,Onsite,26,1,3.31,False,3.09
IT,Female,33,Engineer,5,High School,5,9000.0,42,16,2,0,Hybrid,23,0,1.32,False,2.31
IT,Female,44,Specialist,2,Bachelor,1,4950.0,53,10,28,0,Hybrid,1,1,2.89,False,1.98
IT,Male,22,Analyst,0,High School,1,4400.0,50,11,17,6,Onsite,78,1,2.57,False,2.68
IT,Male,58,Technician,2,Bachelor,4,4900.0,49,4,9,12,Onsite,21,1,3.69,False,3.13
IT,Female,50,Developer,6,Bachelor,3,6500.0,35,35,7,11,Hybrid,20,1,3.5,False,2.83
IT,Male,52,Manager,9,Bachelor,5,9000.0,53,20,24,5,Hybrid,92,0,2.19,False,3.23
IT,Male,49,Technician,0,High School,2,4200.0,56,33,29,10,Remote,71,0,4.62,True,2.87
IT,Female,37,Technician,7,High School,4,4900.0,35,24,15,10,Hybrid,28,2,3.2,False,3.58
IT,Female,28,Analyst,6,High School,4,5600.0,45,25,17,4,Onsite,95,1,4.38,True,4.05
IT,Male,51,Analyst,9,Master,5,6000.0,39,36,10,8,Hybrid,12,0,4.29,False,2.94
IT,Male,45,Analyst,7,Bachelor,1,4400.0,47,19,12,9,Hybrid,50,2,4.11,False,3.28
IT,Female,46,Analyst,3,High School,4,5600.0,44,45,7,1,Onsite,2,2,4.51,False,3.65
IT,Female,30,Developer,9,High School,1,5500.0,56,38,8,0,Onsite,30,0,2.85,False,1.77
IT,Male,27,Analyst,6,Bachelor,2,4800.0,43,39,3,0,Remote,44,0,2.46,True,2.06
IT,Female,60,Technician,9,Bachelor,3,4550.0,36,0,0,8,Remote,66,1,2.07,False,2.93
IT,Female,38,Consultant,9,Master,1,6050.0,30,35,19,0,Remote,48,1,4.14,False,2.77
IT,Male,28,Engineer,5,High School,3,7800.0,59,40,13,10,Onsite,18,2,2.7,False,3.11
IT,Male,35,Analyst,7,Bachelor,1,4400.0,51,17,14,0,Onsite,36,1,4.93,False,2.85
IT,Female,60,Developer,4,Bachelor,5,7500.0,41,24,15,9,Remote,17,2,4.71,False,4.1
IT,Female,28,Engineer,0,PhD,4,8400.0,51,24,6,4,Onsite,91,1,2.77,False,3.61
IT,Male,26,Consultant,8,Master,3,7150.0,55,36,7,3,Onsite,62,1,4.57,False,3.52
IT,Female,28,Engineer,6,Bachelor,3,7800.0,37,9,9,14,Remote,42,1,1.99,False,2.67
IT,Female,54,Technician,0,PhD,3,4550.0,52,5,8,0,Onsite,30,1,4.77,False,3.25
IT,Female,40,Engineer,0,Bachelor,1,6600.0,45,17,5,3,Hybrid,36,2,1.4,False,2.46
IT,Female,57,Manager,8,Bachelor,3,7800.0,57,21,7,10,Onsite,5,1,4.47,True,2.92
IT,Female,28,Specialist,7,Bachelor,4,6300.0,47,34,24,5,Hybrid,91,1,3.2,False,3.72
IT,Male,41,Analyst,4,Bachelor,4,5600.0,33,5,27,13,Onsite,6,2,2.92,True,3.29
IT,Female,58,Consultant,5,Bachelor,5,8250.0,36,8,14,9,Remote,97,0,1.23,False,3.04
IT,Female,48,Engineer,8,Bachelor,2,7200.0,36,11,17,6,Remote,34,0,3.95,False,2.33
IT,Female,38,Developer,4,High School,3,6500.0,46,18,6,0,Hybrid,59,0,2.91,False,2.57
IT,Female,57,Specialist,8,Bachelor,5,6750.0,41,15,12,3,Onsite,82,0,3.3,False,3.4
IT,Female,50,Technician,4,Bachelor,4,4900.0,60,34,25,11,Remote,70,1,3.13,False,3.49
IT,Male,54,Developer,5,High School,3,6500.0,52,24,7,14,Onsite,85,1,4.16,False,3.65
IT,Female,34,Engineer,8,High School,3,7800.0,39,16,15,8,Onsite,11,2,1.35,False,2.7
IT,Male,38,Analyst,7,High School,2,4800.0,42,16,9,6,Onsite,31,1,4.13,False,2.85
IT,Male,35,Specialist,6,Bachelor,4,6300.0,33,48,17,11,Onsite,93,1,3.63,False,3.85
IT,Male,39,Specialist,6,High School,4,6300.0,56,12,8,4,Onsite,85,0,4.57,False,3.5
IT,Male,45,Manager,2,Master,5,9000.0,33,20,21,11,Onsite,31,1,1.13,True,2.85
IT,Female,49,Engineer,6,Bachelor,3,7800.0,52,27,10,10,Onsite,72,0,3.32,True,2.81
IT,Male,27,Analyst,1,Bachelor,1,4400.0,33,36,26,2,Onsite,35,0,3.85,False,2.07
IT,Female,44,Analyst,7,Bachelor,4,5600.0,58,28,20,14,Hybrid,13,0,1.46,False,2.0
IT,Female,22,Specialist,4,Bachelor,3,5850.0,42,42,11,12,Hybrid,96,0,4.35,False,3.31
IT,Female,46,Engineer,0,High School,3,7800.0,34,45,22,9,Onsite,20,2,2.61,False,3.1
IT,Male,43,Developer,9,High School,3,6500.0,50,46,24,12,Onsite,34,0,2.46,False,2.21
IT,Male,41,Developer,3,Master,1,5500.0,31,5,25,9,Onsite,85,2,4.75,False,3.8
IT,Male,26,Analyst,2,High School,2,4800.0,53,10,0,3,Remote,34,2,4.16,False,3.38
IT,Female,30,Developer,8,High School,4,7000.0,53,32,10,13,Onsite,30,0,4.51,False,2.93
IT,Female,36,Specialist,4,Bachelor,2,5400.0,56,13,15,8,Hybrid,17,1,3.28,False,2.49
IT,Female,41,Engineer,9,Bachelor,3,7800.0,58,41,15,3,Onsite,33,2,3.04,False,3.34
IT,Female,29,Consultant,9,High School,1,6050.0,56,48,9,10,Onsite,66,0,4.39,False,2.51
IT,Female,27,Technician,2,High School,2,4200.0,57,40,6,11,Remote,25,2,4.98,False,3.5
IT,Male,49,Developer,1,High School,4,7000.0,48,8,16,9,Hybrid,90,1,2.32,False,3.49
IT,Female,30,Specialist,7,Master,3,5850.0,56,34,12,3,Onsite,46,1,4.3,False,3.29
IT,Female,22,Consultant,4,Bachelor,5,8250.0,44,30,1,1,Remote,95,1,1.74,True,3.64
IT,Male,48,Specialist,5,Master,2,5400.0,39,3,1,7,Onsite,78,1,2.77,False,2.98
IT,Male,41,Engineer,6,High School,5,9000.0,40,27,11,5,Remote,5,1,2.8,False,3.0
IT,Male,28,Manager,8,Bachelor,2,7200.0,52,22,15,8,Hybrid,66,1,3.19,False,2.96
IT,Male,35,Specialist,4,High School,2,5400.0,43,32,21,9,Hybrid,52,0,2.41,True,2.13
IT,Female,40,Specialist,8,Master,5,6750.0,32,4,27,5,Hybrid,91,1,2.12,False,3.7
IT,Male,58,Consultant,2,PhD,2,6600.0,54,12,16,10,Onsite,64,2,3.32,True,3.48
IT,Female,23,Engineer,9,Bachelor,4,8400.0,41,38,17,1,Hybrid,23,1,1.87,False,2.7
IT,Male,37,Developer,1,High School,4,7000.0,35,26,5,5,Hybrid,0,2,4.21,False,3.55
IT,Male,60,Manager,5,High School,2,7200.0,48,42,6,14,Remote,31,2,2.99,False,3.06
IT,Male,30,Technician,0,High School,1,3850.0,33,14,20,3,Onsite,86,2,2.42,False,3.22
IT,Male,27,Manager,8,Bachelor,4,8400.0,52,11,26,11,Remote,94,2,3.58,False,4.34
IT,Male,22,Consultant,2,Bachelor,4,7700.0,50,22,10,14,Hybrid,95,2,3.03,False,4.22
IT,Female,42,Consultant,7,High School,3,7150.0,50,17,7,9,Onsite,19,0,4.45,False,2.55
IT,Male,52,Analyst,0,Master,3,5200.0,52,12,5,9,Hybrid,66,1,1.67,False,2.83
IT,Female,54,Developer,0,Bachelor,3,6500.0,42,5,16,13,Hybrid,43,0,2.7,False,2.36
IT,Male,24,Specialist,1,High School,2,5400.0,36,10,18,11,Hybrid,80,0,4.78,False,3.0
IT,Male,25,Engineer,6,Bachelor,2,7200.0,31,36,7,6,Hybrid,57,2,1.3,False,2.9
IT,Other,60,Analyst,2,PhD,3,5200.0,40,40,22,4,Onsite,30,1,1.59,False,2.45
IT,Male,35,Manager,2,High School,4,8400.0,51,18,15,1,Remote,54,0,3.76,True,2.99
IT,Male,28,Technician,8,Master,1,3850.0,36,48,1,9,Onsite,53,0,2.84,False,2.0
